DATAFLOW,LAST UPDATE,freq,crudeoil,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2013-06,102.95,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2013-07,107.39,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2013-08,111.30,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2013-09,111.91,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2013-10,109.46,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2013-11,107.80,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2013-12,110.12,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-01,107.93,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-02,108.46,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-03,107.17,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-04,107.60,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-05,109.05,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-06,111.31,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-07,104.92,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-08,100.71,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-09,97.97,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-10,87.53,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-11,79.16,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2014-12,61.78,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-01,48.85,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-02,57.15,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-03,55.80,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-04,57.45,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-05,62.57,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-06,61.17,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-07,56.94,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-08,46.52,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-09,46.65,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-10,46.85,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-11,43.11,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2015-12,36.66,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-01,29.64,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-02,30.14,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-03,37.73,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-04,39.90,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-05,44.98,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-06,46.64,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-07,44.82,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-08,44.11,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-09,44.52,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-10,47.61,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-11,44.22,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2016-12,52.12,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-01,52.23,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-02,53.61,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-03,50.23,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-04,51.15,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-05,48.96,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-06,45.89,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-07,47.03,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-08,50.70,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-09,54.38,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-10,57.02,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-11,61.27,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2017-12,63.65,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-01,68.51,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-02,67.06,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-03,65.03,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-04,69.92,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-05,77.58,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-06,73.59,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-07,73.10,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-08,71.62,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-09,78.19,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-10,80.81,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-11,65.43,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2018-12,56.68,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-01,57.93,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-02,63.92,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-03,65.78,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-04,70.97,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-05,70.47,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-06,63.08,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-07,63.42,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-08,59.02,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-09,63.16,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-10,59.24,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-11,62.58,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2019-12,66.33,b
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-01,63.227,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-02,55.721,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-03,32.785,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-04,17.682,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-05,26.034,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-06,39.871,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-07,43.726,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-08,44.631,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-09,41.251,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-10,39.831,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-11,42.635,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2020-12,49.443,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-01,54.626,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-02,62.114,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-03,65.881,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-04,63.773,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-05,67.179,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-06,73.033,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-07,75.489,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-08,70.911,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-09,73.298,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-10,83.373,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-11,82.766,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2021-12,73.766,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-01,85.368,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-02,97.092,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-03,119.180,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-08,103.054,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-09,91.938,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-10,97.820,
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-11,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2022-12,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Belgium,2023-08,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-08,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-09,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-10,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-11,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2010-12,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-08,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-09,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-10,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-11,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2011-12,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-08,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-09,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-10,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-11,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2012-12,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-08,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-09,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-10,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-11,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2013-12,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-08,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-09,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-10,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-11,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2014-12,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-04,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-05,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-06,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-07,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-08,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-09,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-10,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-11,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2015-12,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2016-01,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2016-02,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2016-03,,c
ESTAT:NRG_TI_COIFPM(1.0),05/10/23 11:00:00,Monthly,Total,Average price - USD per barrel,Bulgaria,2016-04,,c
