DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-10,291.28,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-11,424.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2019-12,486.15,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-01,476.04,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-02,459.48,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-03,465.02,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-04,367.11,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-05,257.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-06,32.82,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-07,34.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-08,28.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-09,86.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-10,252.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-11,387.79,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2020-12,556.37,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-01,668.33,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-02,668.94,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-03,517.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-04,365.13,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-05,219.33,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-06,13.90,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-07,0.28,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-08,37.34,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-09,204.09,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-10,306.88,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-11,441.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2021-12,700.85,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-01,598.09,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-02,498.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-03,526.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-04,390.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-05,251.90,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-06,46.93,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-07,21.84,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-08,8.16,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-09,249.54,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-10,289.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-11,476.96,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Latvia,2022-12,667.42,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-01,124.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-02,95.75,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-03,86.83,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-04,3.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2010-12,93.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-01,150.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-02,164.84,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-03,131.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-04,11.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-11,4.14,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2011-12,86.75,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-01,192.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-02,219.80,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-03,132.98,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-04,26.43,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2012-12,90.45,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-01,130.91,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-02,147.51,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-03,59.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-04,8.75,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-11,27.16,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2013-12,87.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-01,97.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-02,90.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-03,106.89,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-04,6.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2014-12,73.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-01,140.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-02,159.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-03,111.96,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-04,47.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-11,5.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2015-12,78.96,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-01,113.92,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-02,52.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-03,69.72,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-11,8.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2016-12,78.26,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-01,193.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-02,105.09,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-03,54.14,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-04,21.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-11,13.91,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2017-12,146.64,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-01,93.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-02,131.48,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-03,58.58,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-04,13.67,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-11,4.13,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2018-12,64.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-01,188.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-02,162.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-03,76.27,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-04,37.76,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-11,1.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2019-12,48.24,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-01,142.60,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-02,108.35,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-03,85.13,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-04,21.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2020-12,44.54,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-01,105.80,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-02,97.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-03,104.46,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-04,31.14,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-11,9.95,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2021-12,117.27,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-01,182.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-02,137.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-03,159.15,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-04,32.80,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-05,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-06,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-07,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-08,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-09,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-10,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-11,8.97,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Malta,2022-12,22.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-01,590.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-02,469.07,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-03,361.79,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-04,258.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-05,236.85,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-06,60.75,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-07,1.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-08,20.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-09,113.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-10,222.39,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-11,365.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2010-12,611.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-01,459.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-02,382.57,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-03,372.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-04,145.24,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-05,120.67,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-06,53.80,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-07,40.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-08,21.46,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-09,48.74,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-10,184.28,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-11,318.46,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2011-12,369.77,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2012-01,412.80,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2012-02,509.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2012-03,307.71,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Heating degree days,Netherlands,2012-04,290.20,
